formula,predicted_Tc,efermi,band_gap
Sm1Si2,2.1655235290527344,6.73100186,0.0
B1Pd6,2.165416717529297,3.9564266,0.0
Th1Si2Ir2,2.164306640625,9.06123696,0.0
B1Pt2,2.1643028259277344,7.23534583,0.0
Lu2Ni12P7,2.1642074584960938,9.11740798,0.0
Sr1Si2Au2,2.163921356201172,5.5500807,0.0
Sr1Ti1Si2O7,2.163686752319336,1.99048935,3.6085
Mn1Ni1Sn1Pd1,2.1634368896484375,7.87405047,0.0
Li1Ni4O4F1,2.1631126403808594,5.10530937,1.7546999999999997
Li1Ni4O4F1,2.1631126403808594,5.10530937,1.7546999999999997
Si1Ag2P2,2.1630935668945312,5.07151014,0.1699999999999999
Ca1Al9Co2,2.1627197265625,6.63072727,0.0
U1Si1O7,2.162446975708008,-1.65755463,0.0652999999999999
La1Cd1B5O10,2.1623401641845703,2.77689615,4.211
Cs3Ni1Cl5,2.1621150970458984,0.05797104,0.0871
Mn1H4C4O6,2.1619644165039062,2.09894907,2.1937
Tb1Dy1Al4,2.1618881225585938,5.85221236,0.0
Sr1Si1Pt1,2.1613292694091797,5.07837957,0.0
Li2Pd1Pb1,2.1605472564697266,4.37253204,0.0
Dy1Ni4P2,2.160533905029297,8.29619803,0.0
Ni5P4O16F2,2.160196304321289,0.44197998,0.6441000000000001
Rb8Al1Au3O4,2.159914016723633,1.79873707,1.2244
Sr1Li2Ca1,2.1592044830322266,-2.24201302,0.5205
Li1Ni3O3F1,2.1591873168945312,4.95406107,2.1894
Li1Ni3O3F1,2.1591873168945312,4.95406107,2.1894
U1Ni1S3,2.158660888671875,8.7120042,0.0
Li2Sm1Al1,2.158620834350586,2.68772823,0.1103999999999998
Li2Sm1Al1,2.158620834350586,2.68772823,0.1103999999999998
Sr1Ni1Ge2,2.158222198486328,5.10443782,0.0
Gd2Si4C1N6,2.1567630767822266,5.45658004,2.0209
Gd2Si4C1N6,2.1567630767822266,5.45658004,2.0209
Tm1Si2Pd2,2.1566848754882812,6.1371362,0.0
Ho2Mn17C3,2.1566333770751953,5.87549309,0.0
Sc1Al1Pt2,2.1565818786621094,7.21857902,0.0
Ag5B1S4,2.1559391021728516,2.83779225,0.0
Li1Ni2P2,2.155813217163086,7.18928938,0.0
Li1Ni2P2,2.155813217163086,7.18928938,0.0
Ni2Pd1Se2,2.1553897857666016,5.94938687,0.0
Ce2Si7Rh15,2.1539268493652344,8.2197624,0.0
Sr1B2Rh2,2.1536865234375,4.77966687,0.0
Lu5Ni1Pb3,2.153280258178711,5.30087151,0.0
Tm1Ni4As2,2.1524658203125,7.31719168,0.0
La1Sm1Ni2O6,2.151754379272461,6.06000282,0.0
Tb1Si3Rh1,2.151752471923828,7.95321248,0.0
V2Ni1Sb2,2.150981903076172,8.3776911,0.0
U1Si3Ir1,2.1508140563964844,10.4294376,0.0
In2Re1B1,2.150714874267578,7.73640969,0.0
Sm3Al12Ru4,2.1504745483398438,6.90869195,0.0
Tb3Al12Ru4,2.150064468383789,6.85324213,0.0
Mg4Al1Si6,2.149656295776367,6.53499561,0.0
Mg4Al1Si6,2.149656295776367,6.53499561,0.0
Gd1B2Os2,2.1495399475097656,5.4809517,0.0
Ho2Co12Ni5,2.1492462158203125,5.25427131,0.0
Li2Hf1N2,2.149080276489258,5.43013074,1.9346
Ca1Si18O38,2.1487369537353516,2.57175055,0.0
C10F3,2.1487064361572266,0.50246507,2.127
Sm3Si2Rh2,2.148496627807617,5.42944888,0.0
Sm2Ni1Ge3,2.1483078002929688,4.38386401,0.0
Al1Sb5Se5Cl4,2.148202896118164,3.41481973,1.3956
U1Ni4Sn1,2.1475753784179688,10.49081628,0.0
Mn4Co1Ni3Ge4,2.147031784057617,7.25880601,0.0
Pr1Al1O3,2.1469287872314453,5.0146354,4.1325
Li2Bi1S2,2.1464157104492188,3.20521849,0.0
U20Si16C3,2.1463966369628906,11.39597579,0.0
U20Si16C3,2.1463966369628906,11.39597579,0.0
Er2Os1C2,2.1461849212646484,5.16750197,0.0
Li1Al1Si2O6,2.1458396911621094,0.53855438,4.9935
Li1Al1Si2O6,2.1458396911621094,0.53855438,4.9935
Li1Al1Si2O6,2.1458396911621094,0.53855438,4.9935
Li1Gd2Os1,2.145792007446289,3.71444534,0.0
La2Ni3,2.145780563354492,8.91472173,0.0
La1Eu1B12,2.1456851959228516,7.2234733,0.0
Nb2B2Os1,2.145231246948242,7.32664456,0.0
Al3Ni1Mo12,2.145212173461914,8.14551306,0.0
Al3Ni1Mo12,2.145212173461914,8.14551306,0.0
Hf5Ni1Sb3,2.145050048828125,7.74748202,0.0
Tb1Al2Ni1,2.1448936462402344,6.18200771,0.0
Tb1Al2Ni1,2.1448936462402344,6.18200771,0.0
Mg1Ni1Bi1,2.1445236206054688,5.74666073,0.0
Ti1Si6Mo2,2.144144058227539,10.30183322,0.0
Ce2Ti2Si1O9,2.143892288208008,6.78689282,0.0
Rb2Ni3Se4,2.1437721252441406,1.24267693,0.0
Ca4Ni20H1,2.143556594848633,6.05392736,0.0
Dy1Al1Ag2,2.1434898376464844,4.29255726,0.0
Sm3Si2Ir2,2.1430740356445312,5.74415424,0.0
La1Al1Ag2,2.142498016357422,5.6408324,0.0
Ca1Ni1Ge2,2.142375946044922,5.67838549,0.0
Ca1Mn4Al8,2.142314910888672,6.79621396,0.0
Pr1B3O6,2.1421775817871094,2.03723149,5.3984
Eu1Ni12B6,2.1411361694335938,7.60234543,0.0
Eu1Ni12B6,2.1411361694335938,7.60234543,0.0
Tb2Cd1Ni2,2.141063690185547,4.32331536,0.0
Ca1Al2Si2O10,2.1409835815429688,2.41022909,0.0
Ca1Al2Si2O10,2.1409835815429688,2.41022909,0.0
Sc2Ni12P7,2.140958786010742,9.40307131,0.0
Ac1Al3,2.140592575073242,6.1581368,0.0
Li1Tl2Rh1,2.1405410766601562,6.51985791,0.0
Ho1Ti1Si1,2.1405391693115234,5.09585024,0.0
Lu2Ni1Ir1,2.140226364135742,5.03026982,0.0
Mn1Ni6O8,2.140005111694336,4.80416538,1.4245
La8Al7In1O24,2.1397171020507812,7.78724166,3.3008000000000006
Gd1Ni4B1,2.1395092010498047,6.49740355,0.0
Gd1Ni4B1,2.1395092010498047,6.49740355,0.0
Cr2B2Ir1,2.1389598846435547,8.75079214,0.0
Li2Zn1Ga1,2.1389389038085938,-2.25707097,0.0
Hf1U1C2,2.138631820678711,8.88995402,0.0
Ce1Al1Co4,2.1384353637695312,6.90336001,0.0
Th4Al1,2.138273239135742,5.61833869,0.0
Co1C2N2,2.1378536224365234,-0.94481261,0.0
Ce1Mn1Si2Pd1,2.137605667114258,8.0382465,0.0
Gd3Er1Ni4,2.1375465393066406,4.51460277,0.0
La1Al2Ga2,2.137418746948242,6.86989784,0.0
Pr1Mg3Ni8,2.136445999145508,6.14639774,0.0
Tb5Ge3B1,2.136228561401367,4.130251,0.0
Bi1Ir3C9O9,2.1361351013183594,-0.08562766,2.5458
Li1Nd1Au2,2.1359920501708984,3.48121043,0.0
Sm1Ni1Ge2,2.1358470916748047,6.21190549,0.0
Li1Ce1Hg2,2.1351070404052734,3.9344143,0.0
Mg14Ni1W1,2.1348705291748047,3.90944689,0.0
Li7Nb1O6,2.1348400115966797,0.39531059,3.352
Mg5Si8O30,2.134733200073242,-0.73924598,0.0205999999999999
Nd1Co1Si1,2.1346893310546875,5.57903629,0.0
Ta9Ni2S6,2.1346874237060547,6.07136862,0.0
La1In6Ni3,2.1346054077148438,8.8385259,0.0
Ni2H1,2.1340770721435547,7.64600537,0.0
Al11N1O15,2.134061813354492,6.03494029,4.052200000000001
Tm1Ni1C2,2.1334228515625,6.48963785,0.0
Tm1Ni1C2,2.1334228515625,6.48963785,0.0
Si1Tc1,2.1332244873046875,9.71316111,0.0
Li1Hf1Au2,2.1328983306884766,4.52174453,0.0
Mg16U1Al12,2.132608413696289,5.34415075,0.0
Sm1Ni2B2,2.1324520111083984,6.04981537,0.0
Sm1Ni2B2,2.1324520111083984,6.04981537,0.0
Np1Si2Ir2,2.132434844970703,10.44584024,0.0
Mg2Ni9O13,2.132265090942383,4.80403107,0.0
Zr6Ni20P13,2.132028579711914,9.10132054,0.0
Sm1B2Os2,2.1319637298583984,5.46976968,0.0
Li2U1W2O10,2.1318187713623047,1.54300995,1.2832
U1Co1C2,2.131511688232422,10.83917766,0.0
Ti11Ni9Pt4,2.1314620971679688,7.10076494,0.0
Sm1Ni4B1,2.1310653686523438,6.42890003,0.0
Sm1Ni4B1,2.1310653686523438,6.42890003,0.0
Nd2Al9Ir3,2.1307201385498047,7.13121853,0.0
Tb1Ni2B2,2.1306514739990234,6.20052291,0.0
Tb1Ni2B2,2.1306514739990234,6.20052291,0.0
Li1La2Mo1O6,2.1301651000976562,5.95947631,1.5043000000000006
Ti1Al1Au2,2.130136489868164,7.05120254,0.0
Mn1Al2Co1,2.1299877166748047,7.85794269,0.0
Mn8Si6O25,2.1299057006835938,1.42144553,0.0086999999999999
Lu1Co5Si3,2.129180908203125,6.85823914,0.0
Sm1Al1Ge1,2.1290836334228516,5.76362689,0.0
Ti5Ni1Sn3,2.128934860229492,7.97024269,0.0
Gd2Al9Rh3,2.1286983489990234,6.7161787,0.0
Ce1B1Pt2,2.1285037994384766,7.84086318,0.0
Hf2Ni3P3,2.1280765533447266,8.61437094,0.0
Hf1Ni4P2,2.1271190643310547,9.15600953,0.0
Hf1Al2Zn1,2.126983642578125,6.55009324,0.0
Al2Tc1Pd1,2.126810073852539,8.43517174,0.0
U1Ni2Sn1,2.126720428466797,10.47948925,0.0
Tm2Al9Rh3,2.126585006713867,6.79352787,0.0
Tb1B4Ir4,2.126232147216797,7.65367882,0.0
Lu6Ni2Sn1,2.125589370727539,4.37347759,0.0
Ho1Si1Ni4,2.1252670288085938,7.10539551,0.0
Ho1Si1Ni4,2.1252670288085938,7.10539551,0.0
Si2Mo1O6,2.1246414184570312,3.92789358,0.2843
Ho1Si2Rh2,2.1245784759521484,7.0917583,0.0
Lu1Al1Pd1,2.124408721923828,5.29373802,0.0
La1Al1Co4,2.1243209838867188,6.77984744,0.0
Eu1Ni1Ge1,2.1239986419677734,4.82293644,0.0
Lu1B3O6,2.1237545013427734,2.80284633,5.7476
Cr7C3,2.123311996459961,8.13538887,0.0
Ga3Ni20B6,2.123258590698242,7.86162872,0.0
Ga3Ni20B6,2.123258590698242,7.86162872,0.0
Nb1Al1Ni1,2.1228981018066406,7.14486991,0.0
Nb1Al1Ni1,2.1228981018066406,7.14486991,0.0
Mg16Al12Pd1,2.122621536254883,5.03278276,0.0
Th1Al2Co3,2.1223678588867188,7.19645006,0.0
Mg3Si4O13,2.1220359802246094,1.0671497,0.0
Ca1Si2Au2,2.1219100952148438,5.92197758,0.0
Sr4Ca1Si3,2.1218948364257812,3.01272489,0.0
Ni2P2O9,2.1218509674072266,0.07361699,0.0
Ni4B3,2.1210708618164062,9.16743106,0.0
Ni4B3,2.1210708618164062,9.16743106,0.0
B2Mo3,2.1207752227783203,9.14885023,0.0
Li2Sb1P3O10,2.120656967163086,0.44776351,3.5521000000000003
Li1Mn1Pt2,2.120574951171875,5.30786313,0.0
Sm2Mg1Ni2,2.1200809478759766,4.28939397,0.0
Ta2Al1,2.119882583618164,6.43658953,0.0
Al3Co20B6,2.1198272705078125,6.46696919,0.0
Al3Co20B6,2.1198272705078125,6.46696919,0.0
Nb1Ni1Te2,2.1197128295898438,6.27098182,0.0
Sm1Eu1Ni4O12,2.1191959381103516,0.16730555,0.0
Ho1Ni4Au1,2.1191883087158203,6.22863529,0.0
Er1Al1Au1,2.118865966796875,5.44493757,0.0
Ho1Si2Ru2,2.118864059448242,6.78673995,0.0
Rb3Al1,2.1179141998291016,1.03833943,0.0
Al3H1,2.1172637939453125,6.37134489,0.0
La23Mg4Ni7,2.117238998413086,7.42138396,0.0
Zr1Al1Co4,2.1169681549072266,6.19486078,0.0
Mg3Mn1Ni2,2.1167964935302734,5.08105468,0.0
Al1Zn1Au2,2.116769790649414,-3.10320462,0.0
Re1Ni1O4,2.116138458251953,3.88274603,0.0
Hf1Si1Rh1,2.1159133911132812,7.24150803,0.0
Li3La1O3,2.114757537841797,2.01402055,3.8722
V1Co1Ni1Pd1,2.1147384643554688,5.91354033,0.0
Sm1Al1Ag2,2.1141490936279297,4.03371712,0.0
Ca1Si1Ni2,2.113496780395508,6.05297171,0.0
Ca1Si1Ni2,2.113496780395508,6.05297171,0.0
Ta1Ni1Te2,2.113332748413086,6.55231862,0.0
Dy1Al1Ge1,2.113170623779297,5.92476744,0.0
Sm3Co11B4,2.113168716430664,5.4120705,0.0
Ni5P6O22,2.1128082275390625,1.18493782,0.0
Ho3Al12Ru4,2.1126480102539062,6.83819034,0.0
Ta1Zn1Ni2,2.1126441955566406,-2.64882183,0.2450000000000001
Rh2C3N6,2.1119823455810547,3.96172857,1.1808
Ho1Al7Au3,2.111949920654297,6.94877665,0.0
Ho1B4,2.111806869506836,5.8557998,0.0
Tm1In1Ni1,2.1117725372314453,6.28560299,0.0
Sm25Ni49P33,2.1106948852539062,7.00569718,0.0
Sm1Dy1C4,2.1100330352783203,4.73376158,0.0
Sm1Ga4Ni1,2.1097278594970703,4.68201479,0.0
Nd1B1Pt4,2.1096725463867188,6.44301754,0.0
Li1Ce1Ge2,2.1093978881835938,4.842905,0.0
Gd1Ni12B6,2.108642578125,7.13242422,0.0
Gd1Ni12B6,2.108642578125,7.13242422,0.0
La3Si4Pd4,2.108631134033203,7.59950712,0.0
Gd1U1C4,2.108530044555664,7.15139543,0.0
Li2Ca1Al1,2.108489990234375,2.19478102,0.0
Li2Ca1Al1,2.108489990234375,2.19478102,0.0
Sm2Mn17C2,2.1084232330322266,5.62182819,0.0
Li2Dy1In1,2.108407974243164,3.80659102,0.0
Li2La1Al1,2.1083755493164062,-2.19499703,0.1551
Li2La1Al1,2.1083755493164062,-2.19499703,0.1551
Sm1Mn1B4,2.108184814453125,6.13780893,0.0
Nd2Al9Rh3,2.107666015625,6.61250593,0.0
Li1Sm1Au2,2.1073780059814453,3.41983971,0.0
Tb1Zn1B5O10,2.1066837310791016,2.08781969,5.0205
Na1Ni1N1,2.106630325317383,3.43337169,0.0
Ho4Al24Pt9,2.106292724609375,7.18738725,0.0
Tl1Ni2Se2,2.106189727783203,5.62739199,0.0
Al1V1Co1,2.105989456176758,7.08816253,0.0
Li5Mn1Ni4O10,2.1059131622314453,3.26376098,0.0
Li5Mn1Ni4O10,2.1059131622314453,3.26376098,0.0
Pr1Al1Zn1,2.105470657348633,4.34045297,0.0
V1Ga1Ni1,2.105417251586914,4.51454338,0.0
Si2Sn1O6,2.1049461364746094,2.57779413,3.0501
Gd1Si2Ir2,2.1047191619873047,7.9405471,0.0
Ni20Sn3B6,2.104339599609375,9.18373043,0.0
Ni20Sn3B6,2.104339599609375,9.18373043,0.0
Sr1Ni2P4,2.1037750244140625,6.77973104,0.0
Sm1B1S3,2.103290557861328,3.54279966,2.1425
Th1Al1Pd1,2.102508544921875,7.17660022,0.0
Ce3Al12Ru4,2.1021900177001953,8.00961396,0.0
Dy1Si2Ir2,2.1021060943603516,8.17668794,0.0
Pr1Si3N5,2.102031707763672,5.76419617,3.408499999999999
Mg1Si1,2.101482391357422,5.08321931,0.0
Li1Al2,2.1012306213378906,4.441121,0.0
Li1Al2,2.1012306213378906,4.441121,0.0
Ta2Ni3Se8,2.101032257080078,3.84381739,0.3317000000000001
Si2W3,2.100788116455078,9.01315848,0.0
Sm4Mg1Ni1,2.100290298461914,3.27694117,0.0
Gd1Cr2Si2,2.1001949310302734,6.35995606,0.0
Li1Sc1Sn1,2.099691390991211,3.32563913,0.3626
Ho1Al4Ni1,2.0981979370117188,6.91935875,0.0
Ho1Al4Ni1,2.0981979370117188,6.91935875,0.0
Li3Cd1,2.0977230072021484,0.44335962,0.0
Tl1B1Te2,2.097158432006836,6.18963878,0.0
U4Be51B1,2.0971031188964844,5.66565038,0.0
Tm1B4Os1,2.096891403198242,7.20090927,0.0
Lu1Ni1Pb1,2.096729278564453,6.98152893,0.0
Sm1Co1C2,2.096303939819336,5.31951122,0.0
U2Si3Ge3,2.095731735229492,10.35573105,0.0
Nd3Co11B4,2.0956764221191406,5.23720979,0.0
Al1Ni1Pt2,2.0950450897216797,-4.32879074,0.0
Al1Ni1Pt2,2.0950450897216797,-4.32879074,0.0
Th1Ni2,2.095020294189453,7.59186158,0.0
Zr1In1Ni4,2.0949859619140625,8.45073211,0.0
Li1La1Au2,2.094938278198242,5.087956,0.0
Cr1Si2O6,2.09442138671875,2.02272025,0.2263999999999999
Tb1Ho1Al4,2.0934715270996094,5.82362133,0.0
Tb1Al2Ge2,2.093465805053711,6.01148656,0.0
Pu1Ni1,2.093395233154297,10.31393994,0.0
Co1Ni1Te2,2.0930862426757812,9.28427136,0.0
Al6Sn1Te10,2.093019485473633,3.89256338,1.4355999999999995
Li1Er2Tc1,2.092853546142578,3.44083319,0.0
Ce1Ga2Ni3,2.0925159454345703,6.83941818,0.0
Dy1B2C2,2.0925045013427734,6.32878288,0.0
Dy1B2C2,2.0925045013427734,6.32878288,0.0
Ce1B4Ru4,2.092418670654297,8.20492162,0.0
Al9Cr3Si1,2.0921974182128906,8.16723522,0.0
Al9Cr3Si1,2.0921974182128906,8.16723522,0.0
Ca1B3O9,2.0906734466552734,-1.17067987,0.0423999999999999
Li2Ga1,2.0903244018554688,1.90765537,0.0
Ti4Co5Ni1,2.0901870727539062,6.28785973,0.0
Eu1Ni1Ge3,2.0898609161376953,6.28267669,0.0
Sr1Al2C2O11,2.089242935180664,-0.07447785,0.0
Sr1Al2C2O11,2.089242935180664,-0.07447785,0.0
Li2In1Pd1,2.0891895294189453,4.6858164,0.0
Ce1Mg2Ni1,2.0890960693359375,5.63916249,0.0
Ca1La3Si8,2.089071273803711,8.12627305,0.0
Li1B1Pt3,2.0890121459960938,5.67054931,0.0
Li1B1Pt3,2.0890121459960938,5.67054931,0.0
Ce1Si3Ru1,2.0886917114257812,8.76683102,0.0
La1Mn1Si2,2.088623046875,8.38106022,0.0
La1Co2Si2,2.088083267211914,8.23204918,0.0
Li3Mn1C4O12,2.0877208709716797,-0.75522766,0.0242
Li3Mn1C4O12,2.0877208709716797,-0.75522766,0.0242
Ce2Re1C2,2.087635040283203,7.82445866,0.0
La3Si6Pd20,2.0875701904296875,6.74032946,0.0
Mn2Al2O7,2.087512969970703,6.50186133,1.5858
Ho2Si3Pt3,2.0874710083007812,5.31304705,0.0
U3Co2Ni4,2.0872535705566406,10.76869905,0.0
Mg7Si1,2.087240219116211,3.94327763,0.0
Ca1Al4Si8O24,2.086994171142578,0.34467159,0.0
Ca1Al4Si8O24,2.086994171142578,0.34467159,0.0
Li1La1Mg14,2.08685302734375,3.34646214,0.0
U2Ru1C2,2.086545944213867,10.74470883,0.0
Mn3Ni8N9,2.0864830017089844,5.93164973,0.0
Pu2In1Ni2,2.085672378540039,11.0146526,0.0
Ce1Co1C2,2.0855655670166016,8.24416339,0.0
Pr1Co1C2,2.085134506225586,5.54322569,0.0
Al1V1Ni2,2.084989547729492,7.99677711,0.0
Al1V1Ni2,2.084989547729492,7.99677711,0.0
Ni7Ge4,2.084676742553711,7.3276241,0.0
Dy1Ni1Ge2,2.0844898223876953,6.47052961,0.0
Pm1Gd1Al2,2.0844650268554688,4.52686045,0.0
Sr1Eu1C4,2.0843162536621094,2.58985031,0.0
Co1Ni1S4,2.083894729614258,7.82746203,0.0
Cr2Co21B6,2.0837326049804688,6.1069764,0.0
Ni4Te3N2,2.083709716796875,7.4169447,0.0
Tb1B4Rh4,2.0836524963378906,6.82059941,0.0
Li3Ag1,2.083568572998047,0.75212716,0.0
Ce1Zn1Si1,2.082977294921875,6.31233616,0.0
Er1Mn6Al6,2.0827465057373047,6.66166998,0.0
Sm1Al7Au3,2.0823726654052734,6.85506423,0.0
Nd1B1Pd3,2.0821590423583984,5.10998996,0.0
Tb2Si2O7,2.0818557739257812,2.89087803,4.6357
B2Os1,2.081268310546875,8.77705832,0.0
Dy1Al3Ni2,2.080995559692383,6.88415763,0.0
Dy1Al3Ni2,2.080995559692383,6.88415763,0.0
Ho4Ni1Sn8,2.080862045288086,6.89687094,0.0
La1Ni4B1,2.080821990966797,8.71276714,0.0
La1Ni4B1,2.080821990966797,8.71276714,0.0
La1Nd1C4,2.0793418884277344,5.84787726,0.0
La4Mn3Ni1O12,2.078817367553711,7.0703606,0.0928000000000004
Sr3Ta6Si4O26,2.0786190032958984,1.38385535,3.0855
Dy4Ni12Sn25,2.0783748626708984,8.4334009,0.0
Li9S3N1,2.0778732299804688,1.7494379,2.4272
Sr5Al2F16,2.0778026580810547,-1.43996393,6.9343
U2Si4Mo3,2.0777206420898438,10.29709208,0.0
Si4Mo1W1,2.077608108520508,10.53442988,0.0
Lu2Ga3Ni14,2.077577590942383,6.46382133,0.0
Nd1Al4Ni1,2.077390670776367,6.66243269,0.0
Nd1Al4Ni1,2.077390670776367,6.66243269,0.0
B12W1,2.077150344848633,7.64580402,0.0
Li1In1Pt2,2.0764007568359375,6.56376891,0.0
Ta1Co1Si1,2.0763378143310547,7.80598584,0.0
Al1Co1W1,2.075176239013672,7.58164117,0.0
Sr1C2,2.075174331665039,0.30261601,2.2919
Te2Ru4C11O11,2.074880599975586,0.04323445,1.7386
Tl2Ni1Se2,2.0748653411865234,3.7258996,0.0
Hf1Al1W4,2.0748558044433594,6.13764386,0.0
Ho1B4Os1,2.0746593475341797,7.18249368,0.0
La1Zn1Ni2,2.0744285583496094,7.84504933,0.0
Nb2As1C1,2.0739822387695312,6.75039654,0.0
Ca3Si6O22,2.0731468200683594,-0.07325879,0.8393
Mg14Ni1Bi1,2.072507858276367,4.1372664,0.0
La1Pr1Mn4Si4,2.072164535522461,7.03911643,0.0
Lu3Al1Ni8,2.0718765258789062,6.41616329,0.0
Lu3Al1Ni8,2.0718765258789062,6.41616329,0.0
Ce6Mg23C1,2.0716800689697266,4.25365069,0.0
Sm1Ga2Ni1,2.071165084838867,4.18974207,0.0
Nd12Os5C15,2.070371627807617,4.93985179,0.0
Ca1Mg7Si8O24,2.070333480834961,2.90853924,4.6611
Dy2Ga1Ni2,2.0702972412109375,4.78568822,0.0
U2Ni1Ge2Pd1,2.0698719024658203,9.31197993,0.0
Dy1Al4Ni1,2.0698699951171875,6.93673218,0.0
Dy1Al4Ni1,2.0698699951171875,6.93673218,0.0
Li1Al1Ge2O6,2.0696067810058594,1.81495319,3.383
Li1Al1Ge2O6,2.0696067810058594,1.81495319,3.383
Sm1Zn1Si1,2.069429397583008,4.27283174,0.0
Ni21B6Sb2,2.069164276123047,9.0158008,0.0
Ni21B6Sb2,2.069164276123047,9.0158008,0.0
La1Si2Ir2,2.069093704223633,9.67564084,0.0
Ni3P4O15,2.0690231323242188,-0.18642061,0.0
U1C2,2.0689010620117188,10.56593398,0.0
Nd3Ni3Bi4,2.06866455078125,5.95867783,0.0
Mn3Co20B6,2.0685043334960938,6.19272627,0.0
Ca13Al14,2.0683765411376953,3.99140257,0.0
Si3Rh5,2.067361831665039,8.54240672,0.0
U1Ni1Se3,2.067340850830078,7.094505,0.0
Ca1Al2Si4O15,2.067188262939453,-0.5014695,0.1402
Ca1Al2Si4O15,2.067188262939453,-0.5014695,0.1402
Gd1Dy1Al4,2.0661964416503906,5.90250702,0.0
Dy1B4Rh1,2.0660877227783203,6.82245889,0.0
Ho1Co4Ni1,2.0659103393554688,4.97276358,0.0
Cs4Si1Se4,2.065877914428711,0.93656231,2.2151
Zn1Ni3Sb2,2.0658397674560547,8.56787658,0.0
Sr3Al2Ge4,2.0653133392333984,4.62565478,0.0
Lu2B4O9,2.065309524536133,2.94989759,5.469799999999999
Ta5Ge3B1,2.065082550048828,7.63792024,0.0
Li5Nb1O5,2.0650787353515625,0.54678702,2.9243
Re1Si4W1,2.0643444061279297,10.87792497,0.0
Tb20In40Ni19,2.0642871856689453,7.22098426,0.0
Nd1B1Pt2,2.0638771057128906,5.75614931,0.0
Sc11Al2Ge8,2.0637264251708984,4.78051872,0.0
Cr23C6,2.0636253356933594,7.66645436,0.0
Mg6Al1Ga1,2.0635242462158203,4.04663526,0.0
Dy3Ni19B10,2.0633678436279297,7.7839701,0.0
Dy3Ni19B10,2.0633678436279297,7.7839701,0.0
Ho1Zn1Si1,2.063325881958008,4.59365493,0.0
Si3As4,2.0631446838378906,4.7228402,0.4047
Nd6Ni20P13,2.062999725341797,8.05477147,0.0
Na1Li1W4O12,2.0629405975341797,3.54992911,0.0
Ce1Mg1Ni4H4,2.062793731689453,7.21488469,0.0
Tb1B1H4,2.061826705932617,5.24926768,0.0
K4Si23,2.0611515045166016,6.24668184,0.0
Nb3Si1Te6,2.0607967376708984,5.41602866,0.0
Li4Ta1N3,2.060129165649414,1.47590739,2.6752
Al4Ni12C1,2.059497833251953,8.52433566,0.0
Al4Ni12C1,2.059497833251953,8.52433566,0.0
Al4Ni12C1,2.059497833251953,8.52433566,0.0
Pm2Co1Ni1,2.059490203857422,4.38212957,0.0
Sm6Ni20As13,2.058664321899414,6.90372622,0.0
Tb1Re1B4,2.0586376190185547,7.01522449,0.0
Ni15Cl16,2.0584716796875,6.71918382,0.0
Li1Pt1N1,2.0584259033203125,2.05885562,0.2290999999999998
Tb1Si2,2.057849884033203,7.03248766,0.0
Re3Ni1,2.0578250885009766,7.88179602,0.0
Ca1Al2Si4O14,2.057767868041992,-0.36124986,0.1641
Ca1Al2Si4O14,2.057767868041992,-0.36124986,0.1641
Sm2Re3Si5,2.0566635131835938,7.12940889,0.0
Zr1Al1Pd1,2.0557804107666016,5.95684749,0.0
Ni3Pb2Se1S1,2.0556678771972656,6.84953504,0.0
Li2Pt1O2,2.055187225341797,4.34328276,1.5326
Mn1Ni2Sb1,2.0549259185791016,9.37081215,0.0
Sm2Al9Co3,2.0548877716064453,6.45435569,0.0
Sm1Si3Rh1,2.054737091064453,7.79322751,0.0
Zn2Ni9O13,2.0546607971191406,4.44189327,0.0
Ho1Ni4B1,2.054370880126953,6.41000025,0.0
Ho1Ni4B1,2.054370880126953,6.41000025,0.0
Na2B2Se7,2.0541419982910156,1.73539161,1.4882
Li5Mn1O5,2.0539112091064453,0.44577816,0.0
K3Al1I6,2.053861618041992,0.62708333,1.7713
Mg1Al2Sn2,2.0537109375,5.9212359,0.0
Gd2Si2O7,2.053539276123047,1.86848021,3.2104
Sm2Si2O7,2.0533504486083984,1.57058399,5.105700000000001
Pr1B1Pt2,2.0533084869384766,6.02584771,0.0
Si2Sb1O6,2.052518844604492,4.4068341,0.0
Mg3Si2O9,2.0520057678222656,0.5493302,0.0
Dy1Si1Ni4,2.0519981384277344,7.12470036,0.0
Dy1Si1Ni4,2.0519981384277344,7.12470036,0.0
Tc1W2C1,2.051616668701172,7.8806409,0.0
Co3Ni3S8,2.0515995025634766,6.54848061,0.0
Ta1Al3,2.051544189453125,7.96581644,0.0
Sr1Ni1Ge1,2.0507774353027344,3.64472128,0.0
Al2Ni9Pd1,2.0507755279541016,7.73579949,0.0
Al2Ni9Pd1,2.0507755279541016,7.73579949,0.0
Li2Ce1Tl1,2.0506820678710938,5.09405933,0.0
U1Al8Cr4,2.050271987915039,8.16359791,0.0
La1Si10,2.0499305725097656,8.99413663,0.0
Li3Pu1,2.049732208251953,3.13992977,0.0
Li1Pr2Ge6,2.0496768951416016,3.69430348,0.0
Ce1Nd1C4,2.049654006958008,5.71612589,0.0
Tb1C1O4,2.0496387481689453,1.40228666,9.9999999999989e-05
Tm2In1Ni2,2.049245834350586,5.56243746,0.0
Er3Al1Ni8,2.0491256713867188,6.24408492,0.0
Er3Al1Ni8,2.0491256713867188,6.24408492,0.0
Si3B3W10,2.0490875244140625,8.66696538,0.0
